date,spent,recevied
2023-09-03,3929.85,2724.63
2018-07-09,2374.45,1774.96
2020-03-25,2379.37,4686.02
2020-06-15,2761.47,471.85
2018-07-25,,4269.45
2023-03-05,,283.41
2021-11-18,2815.22,3035.36
2024-07-16,2396.2,1260.48
2021-09-01,3150.61,1103.96
2016-04-13,523.79,2414.28
2021-08-07,1887.78,4381.61
2017-08-16,2574.93,4589.82
2016-05-16,991.59,3913.86
2022-12-24,,4055.47
2017-01-26,2674.58,1799.68
2016-11-10,328.41,3486.5
2023-04-10,1469.12,3955.47
2016-12-27,3369.78,509.45
2016-07-24,3009.75,715.53
2020-12-28,1635.1,221.54
2023-11-25,161.13,714.68
2022-04-30,1967.78,1870.11
2017-01-16,3889.17,4399.16
2020-09-25,862.67,4780.36
2019-01-08,3663.27,849.97
2022-10-07,,3655.21
2022-11-26,1432.52,3866.63
2017-11-20,602.42,4396.29
2023-03-30,2214.26,4475.13
2024-06-25,2860.36,4540.13
2019-02-10,192.12,4631.33
2021-04-18,1999.45,1845.2
2024-11-25,723.8,3801.19
2016-10-17,1864.23,256.37
2016-10-22,1147.02,2687.89
2017-09-11,2237.27,3291.37
2020-12-21,2406.5,4680.88
2018-06-28,2252.12,931.88
2016-07-04,510.37,4274.37
2023-03-23,,321.11
2020-08-30,1186.97,4472.28
2018-09-19,,411.0
2019-08-28,643.81,1923.28
2021-10-18,1777.4,69.48
2024-01-30,2900.77,3102.98
2022-07-05,1762.51,2751.58
2021-02-02,1648.57,3242.3
2024-02-13,,
2024-07-13,1733.38,1427.94
2019-07-11,3836.76,140.42
2021-02-18,1702.87,2127.31
2021-06-08,1460.88,4162.41
2018-06-01,,1598.99
2024-10-06,327.34,906.62
2022-05-16,680.83,3601.81
2020-08-26,1453.42,3517.04
2023-01-23,3404.36,1404.58
2018-07-11,1595.96,742.63
2024-02-23,3283.82,2818.73
2023-10-25,307.51,563.18
2021-07-16,3672.3,1894.18
2022-02-24,3639.01,1488.1
2022-07-01,1454.34,3097.3
2022-01-16,3555.59,2821.0
2016-11-18,2925.1,4479.98
2021-07-31,1281.13,2186.65
2022-06-25,2884.4,4566.76
2020-11-08,990.76,3480.81
2015-12-20,1289.46,63.56
2018-06-28,3125.78,74.23
2016-09-09,3210.03,286.28
2023-05-10,1197.08,4524.38
2024-09-27,55.85,1140.94
2017-06-09,1367.27,363.66
2019-09-13,61.14,4453.91
2023-07-14,,1597.81
2021-01-10,,4553.69
2024-04-29,3009.21,3115.45
2022-10-19,,2331.6
2016-09-15,,121.8
2016-06-03,1548.94,3385.87
2021-10-05,1065.82,2855.47
2023-04-22,1139.86,3317.37
2022-06-02,1613.62,1913.3
2016-09-12,3859.84,2911.52
2016-04-21,960.01,2214.74
2019-05-17,1121.76,3475.36
2021-06-12,1888.04,975.52
2019-09-29,3996.54,
2019-11-25,813.55,3509.1
2023-10-27,3825.47,2133.5
2016-12-22,931.9,3672.61
2019-02-24,1723.44,3037.71
2024-11-20,3839.23,3080.09
2021-03-16,2348.87,3423.73
2022-12-15,,4912.99
2024-03-02,,3673.54
2017-07-17,,3481.52
2017-04-08,953.22,3673.36
2022-07-17,1499.17,3728.32
2019-06-24,1233.49,1862.93
2022-10-03,3123.68,3640.13
2023-10-28,2674.77,3613.59
2021-06-28,2361.26,310.51
2024-03-04,,3040.99
2023-02-20,565.8,826.23
2021-12-11,1310.53,1521.37
2020-12-12,3829.25,647.41
2019-11-10,2376.43,2982.55
2021-10-07,2599.77,2806.72
2018-01-04,705.17,1912.71
2017-09-04,3422.69,3530.11
2022-02-23,3527.52,1223.55
2020-07-15,2775.31,1207.66
2018-05-04,,940.97
2016-07-25,2309.29,2950.99
2021-01-26,1369.02,1386.75
2022-10-11,1133.62,4748.76
2019-07-08,677.81,2379.54
2016-07-21,,
2019-05-29,3768.19,3226.45
2021-11-11,,
2024-07-01,1389.6,1549.55
2024-02-28,,1307.83
2016-12-25,137.45,1998.72
2021-08-30,3282.94,334.2
2022-06-19,1480.51,3274.11
2022-10-10,704.64,3601.46
2020-11-08,2895.77,4963.45
2019-03-01,3136.66,63.1
2022-01-15,1116.16,2164.34
2017-01-26,1507.67,3188.62
2018-08-04,2831.99,2928.36
2017-12-11,,2888.34
2020-08-11,3226.83,3244.37
2020-05-05,2490.46,449.88
2020-03-03,3307.17,2944.99
2016-02-27,116.42,4203.6
2018-12-07,344.6,452.62
2023-02-26,895.22,
2024-10-21,3597.31,4557.46
2023-09-02,3678.83,4722.24
2020-11-30,427.15,125.39
2018-05-16,2674.08,2256.5
2020-07-01,2929.64,1926.86
2024-03-20,,1804.33
2017-11-03,2623.45,3481.85
2017-12-15,1356.73,2950.24
2021-09-08,605.37,3094.57
2019-04-15,483.37,3825.51
2021-04-05,2640.02,2856.52
2021-02-18,451.14,3069.73
2023-12-30,115.58,
2018-07-28,3690.07,4158.27
2024-03-25,943.48,449.78
2017-11-10,1393.27,4202.15
2022-03-27,1235.77,3623.14
2019-09-29,2617.75,304.3
2023-12-26,1462.62,684.85
2021-10-02,2472.92,2808.02
2018-10-17,368.01,
2022-06-04,2069.26,1218.75
2017-10-09,907.28,
2019-09-20,2884.74,4259.77
2019-08-13,,2371.89
2019-05-14,1910.26,4710.57
2022-08-13,377.5,1140.22
2020-07-15,3239.56,2874.6
2022-08-01,3323.9,2434.37
2021-12-30,2057.55,
2019-07-26,3547.72,4086.14
2024-05-13,,558.04
2023-12-25,,2740.5
2023-08-09,141.03,2784.76
2023-06-13,2800.22,775.35
2016-11-29,1076.38,4005.67
2017-07-15,2601.36,3888.83
2023-06-25,3430.22,1443.98
2021-06-04,2247.97,4924.77
2024-03-10,3220.45,2795.53
2023-01-01,876.5,4733.42
2018-07-07,2800.46,4344.97
2023-02-02,3153.55,416.48
2019-09-14,3495.62,4074.65
2018-06-22,1800.67,976.27
2023-11-13,2852.3,2821.46
2016-07-13,1684.35,1700.67
2020-05-03,,982.83
2023-07-24,1696.82,3901.43
2021-09-04,3776.67,3532.53
2017-05-30,870.66,3439.14
2018-12-17,425.6,4335.93
2023-05-31,2402.48,2210.17
2021-01-11,1664.09,4172.87
2017-07-27,2910.56,326.27
2023-12-24,3674.6,4262.93
2021-12-05,719.14,339.94
2022-01-19,3845.53,3515.66
2021-02-04,1077.62,3934.99
2018-01-12,2279.52,650.68
2021-04-04,1587.81,2664.85
2020-06-06,492.49,2446.6
2018-07-11,3288.05,
2024-07-07,,2024.36
2017-09-24,870.31,700.68
2023-04-18,2886.36,4556.56
2018-10-06,2714.61,1973.6
2024-01-12,,2185.83
2024-09-26,1656.58,2246.95
2022-07-08,2474.27,
2020-01-30,2647.7,4032.02
2017-02-04,3589.64,4758.04
2022-07-28,,152.92
2018-01-07,1688.8,3679.38
2024-11-21,3894.78,3856.62
2022-05-09,1366.36,3792.99
2020-11-24,1431.15,865.61
2023-05-29,309.77,1387.73
2017-09-09,3808.98,2081.34
2021-04-06,1069.56,277.18
2020-10-24,1550.41,3021.75
2023-02-06,572.49,4464.41
2023-07-13,2835.64,1287.05
2017-06-23,2870.55,1728.23
2024-03-17,,4234.45
2022-01-17,3842.11,1064.05
2022-02-22,791.6,
2024-09-01,817.73,1378.91
2017-04-27,3501.87,3471.24
2016-06-23,1413.03,1876.12
2023-02-18,2633.69,2107.95
2022-08-18,1541.55,3875.16
2023-01-16,162.37,3473.88
2021-11-06,2968.05,2531.82
2019-05-20,1053.86,1904.12
2021-12-21,3528.41,442.61
2019-02-08,2566.09,3207.24
2024-03-30,,1635.06
2019-11-30,976.44,2158.76
2023-09-09,,1478.98
2017-06-04,86.13,1570.17
2018-09-10,214.7,919.72
2024-02-13,2135.66,194.83
2016-10-06,1795.11,
2019-03-15,1832.66,670.73
2016-08-01,2094.55,765.49
2022-04-10,2443.51,128.33
2016-09-13,1218.49,4212.17
2022-02-21,,1364.48
2019-09-20,1889.05,1739.93
2019-11-24,441.18,3612.5
2017-12-21,2350.44,
2019-03-04,3302.57,3365.6
2020-07-26,,3967.19
2018-02-04,2035.92,4429.72
2019-06-27,,1400.1
2016-09-09,2733.65,3504.56
2016-10-03,2025.18,4473.37
2023-08-01,1337.79,2706.82
2016-07-21,342.37,354.75
2019-11-16,34.34,2098.2
2017-10-11,2336.64,4331.77
2024-09-07,1738.54,108.39
2020-09-07,1540.95,3754.31
2018-03-29,2275.33,4339.61
2018-03-23,2611.76,663.13
2019-11-11,,4188.07
2019-06-25,3997.92,4796.5
2023-11-04,336.66,
2020-04-30,1514.62,40.14
2018-09-27,865.66,4580.74
2016-09-07,3448.19,
2020-10-29,,3380.31
2018-07-06,389.59,2182.22
2019-03-18,2614.03,4672.3
2024-04-13,1665.23,4507.02
2018-08-21,1392.44,2487.65
2021-03-16,,1467.36
2017-11-07,1087.03,1186.56
2024-08-02,3478.06,2662.78
2022-03-21,2441.43,1738.9
2022-06-16,763.32,3475.5
2017-06-07,1199.91,3292.7
2024-06-12,525.17,872.52
2016-06-22,2977.28,1266.63
2019-04-27,3215.42,1364.7
2018-02-22,,1744.43
2020-06-29,1367.61,3824.2
2024-01-19,2204.19,4772.01
2022-06-13,,3980.14
2024-01-27,3617.92,1038.27
2023-11-26,1422.5,
2021-07-03,3216.63,4138.86
2020-12-21,3038.38,1794.86
2019-07-21,3569.98,3574.11
2022-08-18,1642.95,4971.17
2021-07-26,,684.57
2020-07-10,2703.0,2485.98
2016-11-10,135.98,111.41
2017-12-29,1158.26,523.35
2017-09-22,84.07,1950.24
2018-06-08,3204.17,496.94
2018-09-19,3526.13,2318.68
2018-05-05,,1956.12
2018-01-22,256.62,4497.84
2018-11-04,1751.61,1410.36
2024-07-05,1498.13,347.49
2019-10-15,1265.38,3126.4
2017-08-24,2115.29,2709.45
2023-09-05,2977.63,2949.12
2023-10-02,3117.65,550.93
2017-04-17,3794.87,1352.52
2018-06-05,1047.68,316.19
2018-01-06,2928.5,280.85
2023-08-18,459.35,
2023-05-20,3659.57,2631.8
2020-07-30,3375.29,4545.3
2017-12-14,2719.97,4171.94
2018-04-12,,1960.07
2017-09-30,2168.05,2994.08
2018-07-17,3859.13,2312.0
2016-12-22,3271.5,3856.64
2021-09-26,1664.87,1484.86
2019-12-11,2508.55,1900.94
2018-07-08,356.39,3443.27
2020-07-05,2277.38,3804.89
2019-08-14,2009.85,3541.67
2019-04-27,1157.04,559.79
2022-07-24,,2036.22
2019-04-15,3461.82,1930.38
2021-04-13,1204.31,338.62
2016-07-22,695.51,4783.15
2018-10-13,940.99,347.1
2022-11-02,3856.2,3684.85
2021-10-01,471.04,1439.18
2022-02-22,2721.05,3054.78
2019-12-12,1975.49,1225.14
2019-07-30,,3616.4
2016-04-28,,2256.86
2022-07-21,2202.95,728.41
2018-10-09,3071.34,3457.9
2021-01-18,3157.44,387.07
2023-03-29,1993.47,2808.82
2022-02-08,2865.39,
2021-05-03,3531.6,4893.53
2022-03-22,3707.23,420.59
2019-03-22,1856.83,2784.71
2023-04-09,3313.13,3837.33
2023-10-03,,4054.24
2023-08-27,570.47,215.39
2019-07-07,1568.79,2145.57
2024-02-20,1702.95,3602.77
2024-06-18,1786.23,
2021-01-17,2642.32,3476.18
2024-12-03,374.35,4154.29
2019-01-01,46.36,1170.83
2022-10-16,655.66,4440.51
2020-01-19,3986.86,4169.93
2019-12-20,1638.23,4915.96
2020-05-10,2327.92,1079.57
2019-12-20,2469.83,1101.75
2021-11-13,498.86,593.73
2017-11-03,2780.26,2951.96
2016-03-22,3992.58,557.08
2016-07-30,518.36,4645.56
2023-12-14,3111.7,511.41
2017-02-20,,4486.22
2023-07-27,,151.43
2023-10-13,2496.33,4199.08
2024-01-25,1028.34,2501.62
2017-05-11,3697.6,
2019-01-30,3159.87,1495.23
2016-03-12,2118.04,3307.63
2017-05-26,1147.61,2478.3
2023-07-13,2518.52,2647.55
2024-03-31,942.43,3254.72
2019-03-17,3256.27,1167.75
2020-10-22,3261.26,4827.56
2017-11-22,3566.81,2214.37
2022-02-09,1185.08,4212.94
2024-07-30,3714.51,2739.48
2016-08-23,3283.64,410.47
2019-12-15,2514.09,1566.21
2022-08-13,1257.47,1477.81
2018-09-18,,2751.84
2022-08-24,421.09,1625.37
2020-03-06,681.77,2260.11
2024-07-06,2256.85,4806.62
2018-09-07,594.53,4486.37
2016-04-19,783.27,4940.29
2018-11-07,762.19,4661.79
2021-09-02,408.96,3134.59
2018-01-18,191.23,3784.4
2021-09-02,1285.0,85.19
2020-05-25,3466.47,2641.65
2024-08-31,996.07,4436.15
2020-06-25,213.38,3345.37
2020-11-02,3591.99,3951.72
2024-06-21,,3068.19
2017-02-25,275.63,2256.87
2022-06-22,421.81,663.95
2023-10-23,1193.7,232.72
2021-08-03,2987.48,
2018-07-07,1705.53,4124.68
2016-07-31,3566.03,2655.52
2021-06-05,2826.58,247.96
2022-06-15,599.77,1163.87
2019-01-19,3723.36,4912.85
2016-11-17,1355.34,2678.06
2021-07-11,2553.4,188.84
2018-01-13,453.69,2468.87
2017-01-12,1916.6,3202.73
2016-07-23,3568.07,1779.89
2019-06-18,3200.18,3004.01
2020-09-06,1689.27,2195.12
2019-08-27,994.72,4954.37
2020-07-21,1047.04,3901.57
2021-01-14,1659.31,
2024-01-06,2209.88,3623.03
2017-01-04,545.44,937.22
2022-09-02,,1812.9
2022-07-20,1286.04,2524.83
2021-08-18,723.73,494.11
2023-10-06,772.46,1835.95
2022-02-07,1509.32,319.64
2020-02-07,,922.78
2020-09-20,2707.95,956.47
2019-12-14,888.37,
2020-06-09,932.17,4120.04
2024-09-27,986.46,242.21
2023-07-23,2570.68,1038.48
2021-11-25,3178.17,988.6
2017-06-02,1628.98,
2019-10-22,1188.17,895.3
2016-12-25,1403.22,1307.04
2020-10-21,,3208.9
2022-11-05,1702.07,4555.49
2021-11-02,1936.41,768.0
2019-08-01,,3861.95
2021-05-29,,784.57
2023-08-09,1698.42,626.6
2018-10-07,1834.25,2665.07
2019-01-12,1876.0,3237.84
2017-08-24,1336.89,3629.33
2019-06-25,,961.35
2021-06-14,667.71,2373.3
2017-09-07,,3987.85
2023-04-28,346.91,4470.18
2023-09-30,1456.38,920.77
2016-01-22,2625.05,282.62
2023-02-06,1466.89,4549.88
2021-01-24,1687.95,803.85
2023-06-12,985.58,2289.76
2020-12-13,,1782.99
2024-09-05,1689.37,3086.75
2022-05-26,1262.15,4683.99
2022-02-17,2123.54,3750.88
2019-08-03,2051.77,3794.13
2023-08-16,1787.79,3020.22
2024-05-20,2599.35,2787.55
2017-02-22,93.07,3775.62
2024-06-27,563.97,115.89
2023-11-28,,3941.76
2022-05-11,308.1,4984.81
2018-12-02,2116.0,4289.02
2022-11-02,2396.08,4130.12
2017-11-29,658.93,3254.19
2018-05-29,,2679.45
2016-12-10,2761.85,4914.92
2019-12-09,979.48,3698.62
2019-01-13,1869.45,2209.73
2023-04-25,1082.9,1652.68
2019-03-06,1258.4,3893.28
2019-09-06,1171.9,3205.71
2021-11-07,1789.53,4409.39
2018-04-23,399.37,1571.55
2024-03-16,1093.68,1258.3
2017-04-17,885.19,76.31
2020-06-11,682.87,136.79
2024-09-04,3029.54,1405.15
2023-07-26,367.6,4309.71
2023-08-27,869.96,342.39
2024-01-29,2168.91,4872.97
2023-12-26,2788.52,1311.33
2021-06-08,170.49,
2023-02-19,3363.62,4401.73
2016-11-01,3189.81,133.92
2018-10-01,2100.92,471.11
2022-04-05,3049.79,2607.77
2024-07-06,2730.22,
2020-07-15,2017.26,4707.14
2018-01-13,,3041.55
2021-10-01,1776.63,3326.55
2022-05-07,1469.58,2383.17
2019-04-02,,4239.26
2018-05-24,1968.34,220.63
2024-02-16,272.39,703.61
2024-03-11,382.72,4592.55
2024-01-10,2895.95,4810.47
2017-12-13,1638.8,2373.72
2023-08-25,3344.9,2341.68
2020-03-16,2464.02,1370.61
2020-05-27,1452.41,1859.51
2019-01-06,112.54,2074.79
2017-11-27,3136.52,960.23
2023-10-13,2224.49,3340.99
2016-08-02,1165.06,
2024-08-29,3478.31,3155.76
2021-02-23,462.35,1471.08
2019-08-18,1153.93,4554.47
2018-01-02,2426.64,3786.72
2024-02-22,,3083.81
2021-03-07,2093.47,3758.54
2019-12-05,689.9,4042.92
2017-06-16,187.2,547.04
2023-11-27,1512.02,3575.73
2017-08-25,3139.0,
2019-08-11,,1242.79
2023-02-14,1217.96,2526.58
2017-05-07,667.28,278.57
2024-08-08,,2364.83
2016-05-09,3217.43,
2019-06-01,3080.14,1960.92
2020-05-23,3668.77,1773.02
2020-08-03,1208.97,3867.12
2019-01-23,1341.81,3150.72
2022-05-11,3399.21,1397.71
2022-09-06,2379.18,
2017-05-12,1094.07,3227.37
2023-03-16,375.79,3823.26
2016-06-26,1439.43,3942.41
2017-05-10,,636.21
2016-03-18,2015.31,1218.95
2020-01-26,,4408.7
2023-11-21,684.36,3785.37
2023-04-17,,3360.81
2019-03-23,2453.88,3822.19
2018-03-08,988.31,166.49
2021-08-14,307.81,2932.67
2021-05-09,2512.4,4272.28
2017-12-19,2413.76,3430.31
2022-01-11,1573.81,858.62
2018-01-25,1171.21,2157.82
2016-09-23,3687.62,2900.55
2019-05-05,,3792.2
2020-05-28,2803.43,
2016-08-02,3616.55,2207.28
2022-01-09,2121.68,702.71
2018-06-02,3843.51,1039.22
2016-05-20,2347.03,3182.34
2016-10-06,128.96,1534.04
2020-08-01,1378.11,858.46
2023-08-12,3906.86,2072.21
2016-07-15,2245.13,545.09
2024-07-01,1587.48,1781.45
2023-07-05,125.95,867.95
2020-12-05,1693.2,4389.08
2024-11-15,1536.94,2127.31
2016-03-23,3470.46,4636.19
2024-01-03,1712.33,2724.33
2022-02-04,1070.18,1686.58
2018-02-28,2652.4,2123.1
2021-04-30,3423.92,2923.61
2016-06-10,467.28,897.14
2022-04-12,2240.62,335.23
2022-01-02,1046.47,4560.91
2024-07-28,3389.66,1787.32
2019-05-03,,2876.98
2024-01-21,1338.9,1053.4
2018-04-04,3488.82,979.67
2022-10-28,173.82,2945.99
2019-04-24,2010.42,3798.08
2016-02-24,3956.31,2604.1
2024-02-02,2414.46,631.11
2020-08-21,858.88,1883.78
2016-07-06,1245.11,3784.64
2016-11-22,131.29,1084.17
2016-03-17,3718.88,1665.78
2020-07-01,1103.41,684.34
2023-11-03,3221.68,2046.56
2019-10-25,1106.14,1759.25
2018-06-24,394.05,2643.05
2017-12-21,2845.66,4549.44
2019-11-25,216.74,156.67
2021-06-14,,1050.21
2016-11-13,3024.94,682.37
2019-06-04,2521.66,86.25
2019-03-19,1876.25,
2022-10-02,3812.3,2390.78
2018-07-20,1598.01,3239.38
2020-10-04,1858.84,4991.46
2021-12-26,3557.84,
2018-06-04,356.25,1057.15
2020-03-10,1593.67,4309.09
2017-05-23,222.17,
2020-01-13,,124.18
2019-11-07,2344.56,4297.8
2024-05-08,3109.33,3361.53
2016-12-30,,192.2
2018-06-12,288.07,4649.14
2018-10-29,1046.05,4868.96
2023-04-03,741.65,
2020-09-15,3859.53,4005.49
2020-03-04,1874.99,
2018-12-11,3917.92,
2021-05-07,698.6,1100.07
2018-11-06,2316.57,1363.11
2019-04-04,,1109.34
2024-04-30,851.81,1755.43
2016-01-17,2863.53,4592.69
2021-06-07,469.43,2262.24
2022-03-25,1834.04,3469.98
2022-07-24,3843.96,4474.76
2021-12-16,239.05,1902.11
2019-10-11,1832.92,1070.04
2018-02-07,1070.34,3797.3
2022-07-03,2113.24,2451.97
2019-04-27,601.26,1312.25
2023-12-29,225.84,1312.46
2016-04-05,2312.53,3049.79
2021-12-09,624.16,4423.72
2020-01-22,1507.79,663.63
2023-01-03,3047.96,3686.2
2021-09-14,100.3,2867.69
2021-01-21,431.28,731.36
2018-10-02,833.34,4032.08
2019-10-15,3397.91,134.46
2022-04-01,3460.6,4226.32
2019-04-18,2519.29,260.2
2018-03-28,,4756.4
2016-12-22,100.94,2493.35
2023-10-03,,683.1
2021-12-26,2582.59,3129.93
2017-10-20,3485.16,1455.46
2023-07-24,,3098.04
2019-05-22,2674.5,4360.64
2018-12-06,3519.05,2927.8
2022-05-01,3809.34,1340.71
2019-02-04,273.03,2187.58
2020-03-10,3020.83,3103.16
2022-02-15,2840.7,1447.16
2022-01-03,3504.54,4679.76
2017-07-16,1012.48,160.58
2022-08-04,588.41,1256.96
2018-06-27,3343.83,2254.7
2018-11-10,3788.48,601.26
2022-09-15,2004.46,4773.66
2020-05-08,2008.23,4150.76
2016-01-27,1777.63,4158.15
2023-12-01,2017.52,2238.91
2024-01-31,3253.52,2204.15
2018-07-26,570.27,1934.7
2021-09-10,2042.47,364.53
2021-08-06,3262.39,4982.11
2017-10-13,3432.64,2548.87
2022-05-16,478.64,
2016-04-28,,4902.8
2020-11-22,1198.73,540.16
2019-05-20,,207.92
2016-11-30,2088.52,3804.26
2020-03-25,3347.12,2389.44
2022-03-03,2033.35,2342.33
2024-09-02,2162.15,1714.3
2024-10-22,569.39,288.72
2019-05-12,3779.5,3966.49
2023-04-19,1777.18,526.32
2021-05-19,3727.84,4736.98
2022-11-09,1527.01,2288.41
2020-06-26,611.24,4271.43
2021-03-08,136.1,3910.49
2023-04-13,1801.51,3890.53
2022-07-06,1958.81,1335.87
2022-12-29,2447.9,3030.99
2021-01-13,1215.25,2543.83
2015-12-17,2561.26,3022.9
2024-03-13,508.69,2222.45
2020-10-31,2450.11,1819.11
2018-08-01,2490.77,1432.42
2017-12-10,1545.36,
2023-06-02,283.91,1670.46
2021-11-26,372.45,401.24
2024-01-12,3919.4,3202.12
2018-02-03,,3571.07
2016-11-26,562.12,3393.0
2023-10-02,1676.19,2344.61
2016-02-17,3263.65,1374.72
2022-04-25,899.31,735.96
2019-03-26,317.4,4877.4
2016-12-09,2223.75,767.09
2020-10-28,3028.06,1070.41
2024-04-11,3188.84,332.0
2019-11-18,1532.55,
2017-02-19,1393.49,4224.43
2021-03-03,,3223.6
2017-05-10,3611.43,304.96
2022-05-19,1842.34,917.14
2024-05-16,3112.52,1907.54
2023-11-10,100.9,4194.77
2022-08-23,3956.25,3743.77
2019-11-18,2260.38,3850.55
2023-05-05,1274.25,3333.02
2022-06-21,,1411.75
2021-03-08,2671.35,1867.17
2017-12-18,2772.46,913.16
2024-03-03,70.07,4214.31
2024-10-25,2877.89,2400.71
2020-01-25,2310.18,3848.22
2016-05-28,2600.41,1707.12
2019-12-09,,361.27
2020-11-03,1094.01,1403.2
2022-07-03,1157.61,4976.12
2018-03-04,792.29,1234.84
2024-09-02,1327.42,925.1
2023-06-27,3838.59,378.04
2020-11-13,3261.88,4970.66
2016-11-25,2155.47,2500.55
2017-03-16,3296.02,1006.62
2024-03-30,872.23,635.16
2024-09-21,1413.56,4185.02
2019-06-23,1875.79,2326.72
2016-03-09,841.48,4908.09
2020-02-10,2041.46,4244.64
2017-03-07,,3833.64
2021-11-22,1094.55,4857.12
2017-10-20,2868.69,2088.68
2019-04-19,540.03,4624.69
2023-10-02,3465.6,3595.14
2018-08-21,489.49,2664.96
2020-04-22,2121.12,660.81
2023-01-06,1166.75,2416.73
2017-12-26,668.93,4883.91
2024-05-03,,132.15
2022-11-02,,810.04
2021-10-27,2813.75,510.29
2023-09-05,754.51,
2021-01-04,730.77,2783.47
2024-01-14,1518.73,3565.44
2021-04-16,3045.84,1262.55
2024-07-13,882.36,3565.95
2020-01-25,1985.4,459.84
2023-11-27,557.11,4157.19
2024-05-23,3894.13,656.77
2017-05-10,1541.66,4277.19
2022-01-26,3525.62,158.17
2020-06-05,2204.49,1397.58
2023-09-05,3391.7,1089.55
2018-04-06,,1653.18
2016-06-02,77.3,4548.44
2018-02-12,2635.09,2396.41
2018-12-25,361.84,418.63
2021-12-02,,
2023-08-05,1633.06,1231.24
2021-06-22,3178.79,2445.99
2023-02-25,,3660.73
2016-09-13,1511.87,1312.03
2018-11-13,,2633.74
2023-07-02,3912.74,2590.69
2024-09-21,492.6,1074.59
2021-01-21,3316.73,1085.11
2016-07-15,,1654.16
2016-03-17,594.74,2335.63
2017-01-19,2777.86,392.2
2022-11-23,1972.27,1041.67
2017-10-23,2637.36,4528.57
2024-10-02,2332.26,1372.06
2017-06-18,1521.81,212.75
2022-01-05,1627.17,239.85
2022-08-05,1136.56,1100.18
2018-08-28,2956.28,4063.1
2022-03-13,972.69,1043.69
2016-02-07,1738.31,2655.74
2017-02-26,3243.31,160.54
2021-03-28,2979.72,3256.59
2019-07-01,3101.62,2910.57
2022-09-20,2802.05,3123.83
2018-11-03,2963.29,3834.42
2017-02-03,1136.21,2044.87
2022-09-28,,3363.08
2019-11-20,1315.81,2646.52
2024-10-16,347.2,2878.62
2023-09-04,865.18,4545.39
2019-10-22,2742.55,1095.3
2019-12-02,668.98,4442.89
2024-01-26,1889.91,3520.52
2023-07-30,275.14,2348.38
2024-05-16,3141.84,203.79
2022-06-10,371.08,2262.96
2019-12-11,1697.24,706.0
2023-05-08,,3196.55
2024-07-27,46.08,3556.78
2019-03-21,,2308.47
2022-08-29,3802.42,
2019-01-31,1007.37,2483.57
2020-01-13,3349.92,2158.52
2017-05-13,1698.55,2997.86
2022-03-08,1070.17,1360.6
2023-06-22,3361.83,4095.8
2016-12-02,,4445.02
2020-08-28,1395.0,3618.08
2021-02-16,1057.42,1840.71
2023-07-28,758.32,1019.3
2021-02-08,3993.68,4379.22
2021-02-04,2279.02,1674.78
2017-03-27,,465.25
2021-12-14,761.29,1807.14
2021-01-14,2846.19,2625.56
2021-09-10,2405.59,1789.24
2020-11-15,,3173.16
2019-03-05,3408.91,1292.83
2021-12-20,764.93,4539.51
2016-07-12,,3241.81
2019-12-10,2830.27,2393.88
2021-12-04,,3975.16
2024-01-03,873.79,
2024-06-28,966.85,1306.46
2022-02-12,,4951.33
2018-03-19,2689.45,3279.71
2022-07-16,,430.71
2018-12-05,1760.53,244.72
2019-06-26,1629.04,3917.07
2017-04-19,1884.59,3190.55
2017-02-18,808.82,3248.32
2024-07-12,1838.59,3528.21
2023-03-11,881.48,4991.55
2015-12-30,3463.16,4972.25
2017-08-20,1507.09,2683.37
2017-12-28,2502.22,3726.61
2021-05-24,3218.27,3048.3
2022-03-03,1315.11,505.12
2019-10-28,3388.95,
2017-10-13,1251.35,4295.56
2022-09-24,,713.24
2022-07-10,3900.02,2080.24
2016-07-11,1188.49,532.9
2023-05-26,3114.74,2209.49
2023-12-28,3435.32,2614.26
2020-02-08,1227.16,3964.7
2019-11-29,2673.62,4394.31
2017-03-04,,1897.22
2021-11-16,630.27,178.03
2019-10-11,3971.41,394.99
2018-01-31,,615.28
2023-06-24,3716.05,1325.23
2023-08-14,816.02,3367.97
2016-04-02,3162.2,2948.61
2019-05-09,,1267.42
2019-06-15,2599.55,354.1
2021-05-09,,697.05
2020-01-29,1892.72,2010.56
2018-12-04,1482.5,2352.53
2021-01-29,3098.34,2558.62
2022-01-27,,2126.99
2023-02-03,,1574.29
2016-07-14,1876.64,2034.69
2021-04-17,2989.67,2261.56
2018-07-31,2574.53,230.42
2020-06-18,3799.33,4994.36
2023-11-20,1260.4,3798.2
2023-09-04,3476.55,4596.65
2024-04-25,2606.73,3606.84
2022-01-20,3015.77,3466.14
2020-10-30,3387.31,4972.32
2023-03-26,3166.62,2120.44
2020-07-28,,3966.21
2019-11-22,2246.72,4146.21
2016-03-08,159.09,1527.63
2020-06-27,,
2023-07-25,130.25,2413.79
2016-08-08,936.64,2438.87
2017-10-02,457.97,4703.83
2018-08-11,2526.67,1885.29
2024-03-26,1975.16,2473.41
2020-09-26,725.9,1835.7
2020-01-13,628.26,173.08
2021-12-25,,4371.13
2016-08-24,,2630.78
2020-07-01,172.81,3850.06
2018-04-12,2391.74,1176.81
2022-07-20,2543.44,2866.63
2017-05-15,3987.48,2422.15
2021-05-20,3645.81,526.09
2021-09-16,3820.38,2756.19
